"fb_t_id" "fb_g_id" "gene" "half_life" "rank" "quantile" "dmso_polii" "dmso_tbp" "dmso_tfiib" "dmso_tfiif" "dmso_nelfe" "pro_cap" "DPE" "DRE" "Inr" "MTE" "PB" "TATA" "Motif1" "Motif6" "Motif7" "TCT"
"2208" "FBtr0343582" "FBgn0027279" "l(1)G0196" "12.75" 557 "q2" 5.98032025844935 5.45013764450307 5.10129396410723 5.70761479866589 5.65559824475778 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1354" "FBtr0089049" "FBgn0033153" "Gadd45" "12.78" 558 "q2" 8.61305862805592 8.53203955656129 7.7874574451574 8.74058341555409 8.3530223835503 "T" "F" "F" "F" "F" "F" "T" "F" "F" "F" "F"
"1262" "FBtr0088016" "FBgn0033688" "Prp8" "12.79" 559 "q2" 6.38540775212845 4.87078162319249 5.17670584735294 5.29749278912114 6.19079491007057 "T" "F" "T" "F" "F" "F" "F" "F" "F" "F" "F"
"131" "FBtr0072141" "FBgn0023477" "Tal" "12.79" 560 "q2" 8.82308912488778 7.51411656944361 6.69624827751403 7.23615510055794 8.39226001801225 "T" "F" "T" "F" "F" "F" "F" "F" "T" "F" "F"
"1811" "FBtr0309109" "FBgn0263391" "hts" "12.81" 561 "q2" 8.06335681448046 6.25155895314372 5.7159752646576 5.97946873942084 7.55232230812688 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1110" "FBtr0086148" "FBgn0033079" "Fmo-2" "12.82" 562 "q2" 8.19841687071185 7.24366861315178 7.03654551923143 7.13946713363476 7.88731553183202 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"2033" "FBtr0334618" "FBgn0005585" "Crc" "12.87" 563 "q2" 9.11550449869807 7.51137161688324 6.36777900350648 6.50505187926863 8.85190903061985 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1088" "FBtr0085896" "FBgn0032949" "Lamp1" "12.88" 564 "q2" 7.75353973121609 6.14297419678186 5.69343135566234 5.63467851144076 7.59169545238324 "T" "F" "F" "F" "F" "F" "F" "T" "F" "F" "F"
"797" "FBtr0081520" "FBgn0032946" "nrv3" "12.9" 565 "q2" 5.55976258559997 5.98542524971048 5.6152839694042 5.21406415223238 6.19836798750789 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"174" "FBtr0072610" "FBgn0035153" "ebd1" "12.91" 566 "q2" 6.49641023463101 6.54499952994627 5.8439665865797 6.17073483180141 6.14124328134018 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1638" "FBtr0302047" "FBgn0014037" "Su(Tpl)" "12.93" 567 "q2" 7.66161311132654 6.42862426171456 5.9103204542019 5.75557493773558 7.17215955804281 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"859" "FBtr0082535" "FBgn0017581" "Lk6" "12.94" 568 "q2" 5.37844091825448 5.14410250908962 6.3532931910216 6.62506074199112 4.76172659257484 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "T"
"1630" "FBtr0301668" "FBgn0034728" "rad50" "12.94" 569 "q2" 5.94429593879346 4.42604860331362 4.98638149204396 4.90609822667935 5.63575882721786 "T" "F" "T" "F" "F" "F" "F" "F" "F" "F" "F"
"532" "FBtr0078121" "FBgn0016977" "spen" "12.95" 570 "q2" 9.00163727525834 7.65577472180591 7.55462253269729 7.5771650059398 9.01609146953029 "T" "F" "F" "F" "F" "F" "F" "F" "T" "T" "F"
"56" "FBtr0071094" "FBgn0004403" "RpS14a" "12.95" 571 "q2" 6.18988289103541 5.49582408254112 7.59982497164118 7.84643232791334 5.13353331562179 "T" "F" "T" "F" "F" "F" "F" "F" "F" "F" "T"
"1545" "FBtr0290222" "FBgn0037244" "CG14647" "12.96" 572 "q2" 4.85593835663407 4.31170109653754 4.35253296352115 3.84988721611109 4.75327998041338 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"869" "FBtr0082671" "FBgn0005671" "Vha55" "12.96" 573 "q2" 7.76831924990179 6.3541574835246 6.44826804706594 5.98946856333387 7.6668364169007 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"980" "FBtr0084357" "FBgn0039045" "CG17119" "12.97" 574 "q2" 7.57217040525745 6.47686252107398 6.12916415337973 5.99417201444262 7.01194124817241 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"2290" "FBtr0345604" "FBgn0015321" "UbcD4" "13.02" 575 "q2" 6.58571435915176 5.34157763838981 5.58458969729302 5.76008345342999 6.53486691389694 "T" "F" "T" "F" "F" "F" "F" "T" "F" "F" "F"
"2225" "FBtr0344236" "FBgn0040305" "MTF-1" "13.04" 576 "q2" 8.13040057985262 6.83290641050526 7.05002563958183 6.8295641294482 7.6718432965123 "T" "F" "F" "F" "F" "T" "F" "T" "T" "F" "F"
"1608" "FBtr0301209" "FBgn0034501" "CG13868" "13.05" 577 "q2" 8.21777924349178 7.2454133241593 5.6635605588381 6.5554632526686 7.38898221617201 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1000" "FBtr0084562" "FBgn0043884" "mask" "13.06" 578 "q2" 7.24581371264166 6.05419071244634 5.71524066748283 5.63846947028538 7.10609986052364 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"2233" "FBtr0344380" "FBgn0038286" "CG6966" "13.07" 579 "q2" 9.01586502827591 7.20079759143011 7.40724211061333 7.27115274354268 8.45974189486151 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1660" "FBtr0302570" "FBgn0261608" "RpL37A" "13.08" 580 "q2" 7.2859889203393 5.9734949061989 7.78308227785213 7.57506615871895 6.17921139410181 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "T"
"53" "FBtr0071048" "FBgn0024250" "brk" "13.1" 581 "q2" 8.04898850312093 6.75920107310981 6.87673946626312 6.10566621804566 7.48585974936992 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"20" "FBtr0070371" "FBgn0028969" "deltaCOP" "13.11" 582 "q2" 6.17734362481037 4.71368626010713 5.04531472865787 5.01150277198405 5.32758718501133 "T" "F" "F" "F" "F" "F" "F" "T" "F" "F" "F"
"101" "FBtr0071703" "FBgn0010470" "Fkbp14" "13.11" 583 "q2" 8.52117393634401 7.64681051455298 6.89294367142167 6.94708536680436 8.10373438913577 "T" "F" "F" "F" "F" "T" "F" "F" "F" "F" "F"
"706" "FBtr0080156" "FBgn0250837" "dUTPase" "13.11" 584 "q2" 6.27764900369732 4.84369259158396 5.34959269565508 5.34917573769783 6.09065355656061 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"199" "FBtr0072970" "FBgn0044452" "Atg2" "13.12" 585 "q2" 6.43022762868188 5.36233024278128 5.48434179826357 5.36695966519977 6.06577039871117 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"2312" "FBtr0346137" "FBgn0015324" "Vha26" "13.13" 586 "q2" 6.9798957259892 5.65711083294758 5.77656996394526 5.73526307856592 6.8695628794131 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"936" "FBtr0083703" "FBgn0261113" "Xrp1" "13.14" 587 "q2" 7.82288764888667 6.52543199214007 4.8459628541546 5.27271529271685 7.28823634524538 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"333" "FBtr0075066" "FBgn0036825" "RpL26" "13.14" 588 "q2" 6.4431012318873 5.33942623379039 8.24162087567803 8.11408959823843 5.53442434719155 "T" "F" "F" "F" "F" "F" "F" "F" "F" "T" "T"
"1905" "FBtr0332197" "FBgn0053303" "CG33303" "13.15" 589 "q2" 5.77206032438533 4.74887953685281 4.9145920726804 5.03731607684431 5.35867298004555 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1295" "FBtr0088447" "FBgn0011656" "Mef2" "13.15" 590 "q2" 8.3105463806092 6.48853953299617 6.99483235639828 7.01944127050958 7.59184820379461 "T" "F" "T" "F" "F" "F" "F" "F" "F" "F" "F"
"704" "FBtr0080086" "FBgn0032200" "CG5676" "13.15" 591 "q2" 6.24864729962323 4.84507949088103 4.77625491939404 4.64555572698343 6.10235307311044 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"579" "FBtr0078677" "FBgn0266672" "Sec8" "13.16" 592 "q2" 6.10486543885934 4.8341979104057 5.26894345749143 5.21350195792896 5.88588009601512 "T" "F" "F" "F" "F" "F" "F" "F" "F" "T" "F"
"1357" "FBtr0089110" "FBgn0026262" "bip2" "13.17" 593 "q2" 5.2598192763366 4.55179069819236 4.53924561997553 4.2644518095186 5.55462296284393 "T" "F" "T" "F" "F" "F" "F" "F" "F" "F" "F"
"1315" "FBtr0088630" "FBgn0033377" "Pmm45A" "13.17" 594 "q2" 5.72710944202476 5.21487907854223 5.18121493658826 5.09454230702653 5.45564507806728 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1009" "FBtr0084763" "FBgn0039266" "CG11791" "13.19" 595 "q2" 8.67171342600103 7.08653727553932 6.37701192395525 6.21516577743069 8.4880264269025 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"48" "FBtr0070954" "FBgn0028336" "l(1)G0255" "13.22" 596 "q2" 6.44610815775265 5.62937681356787 4.96820246624875 4.95973651632255 6.49746369114217 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"757" "FBtr0081073" "FBgn0032694" "MESR3" "13.23" 597 "q2" 8.51123324464591 7.34340520911756 6.45312958214406 6.54218752251585 8.2674630052395 "T" "F" "F" "F" "F" "T" "F" "F" "F" "F" "F"
"1108" "FBtr0086137" "FBgn0010482" "l(2)01289" "13.24" 598 "q2" 7.07532431232357 6.18369785403851 5.96325363839177 6.21794925812657 7.29017070463467 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1597" "FBtr0300691" "FBgn0037659" "Kdm2" "13.24" 599 "q2" 9.20221874691866 6.8991892122623 6.35096395289307 6.58673888921241 9.19806317481528 "T" "F" "F" "F" "F" "F" "F" "F" "T" "T" "F"
"1497" "FBtr0112996" "FBgn0030797" "CG13004" "13.25" 600 "q2" 8.20031269863285 6.36813484474286 6.4139253965669 5.9888116439924 7.96994122214435 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"138" "FBtr0072233" "FBgn0034918" "wibg" "13.27" 601 "q2" 6.24673473408515 5.29134703046932 5.70182018275279 5.69603784203697 6.17320878980097 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1388" "FBtr0089553" "FBgn0026316" "UbcD10" "13.29" 602 "q2" 5.95172346076317 5.44631402269318 5.16205843519077 5.06912020238601 5.9177909548831 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1182" "FBtr0087120" "FBgn0034142" "CG8306" "13.29" 603 "q2" 7.19933916441849 6.91764090315183 5.80368417617133 4.87258015627138 7.50119360398713 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1386" "FBtr0089549" "FBgn0026309" "aft" "13.29" 604 "q2" 4.99836526721605 3.97329632810258 5.83896558081611 5.85336090014282 4.84073436237639 "T" "F" "T" "F" "F" "F" "F" "F" "F" "T" "F"
"1705" "FBtr0303565" "FBgn0022764" "Sin3A" "13.3" 605 "q2" 7.95619203214392 6.81727619251468 6.2557372576893 6.79818256372793 7.54903494392995 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"482" "FBtr0077136" "FBgn0010894" "sinu" "13.3" 606 "q2" 6.4570257472155 4.97408786509929 5.09289658344686 5.53904992903647 6.25654735770594 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"80" "FBtr0071444" "FBgn0028480" "CG17841" "13.32" 607 "q2" 8.42651550148854 6.58996770115218 6.30079062773099 6.5583527415692 8.05879609265212 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1135" "FBtr0086555" "FBgn0034438" "CG9416" "13.33" 608 "q2" 7.27153308756606 6.26937814966413 5.42942387307928 5.80137340805583 7.14460712950302 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1987" "FBtr0333492" "FBgn0015320" "UbcD2" "13.33" 609 "q2" 5.57258513964412 5.02137054122078 5.25981406872564 5.22969536648218 5.71347671932205 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"639" "FBtr0079261" "FBgn0027496" "epsilonCOP" "13.37" 610 "q2" 5.62543766537862 4.50447080065423 4.65731885935785 4.8197174264229 5.40288298204099 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1227" "FBtr0087667" "FBgn0040477" "cid" "13.39" 611 "q2" 4.79840180120919 4.45792861639733 4.99953200969596 5.15152745258435 4.49332657698411 "T" "F" "F" "F" "F" "F" "F" "T" "F" "F" "F"
"47" "FBtr0070907" "FBgn0261955" "kdn" "13.4" 612 "q2" 8.71248720266478 7.01560056354496 6.41522745611739 6.8288374143195 8.67115597039085 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"2121" "FBtr0339539" "FBgn0034724" "babos" "13.41" 613 "q2" 4.60441327414248 4.62382781298981 3.93959028946452 4.96017461925105 5.04338096404742 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1572" "FBtr0300036" "FBgn0262742" "Fas1" "13.41" 614 "q2" 8.02722055200589 5.78712016395557 6.01560192543855 5.78158409473812 7.34145000090686 "T" "F" "T" "F" "F" "F" "F" "F" "F" "F" "F"
"2006" "FBtr0333855" "FBgn0036020" "CG8336" "13.42" 615 "q2" 4.98261120183533 4.02183144232368 4.36655051826315 4.58956645579862 4.747905723981 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"971" "FBtr0084213" "FBgn0003178" "PyK" "13.45" 616 "q2" 8.22671922286475 6.16963987380634 5.95340470632765 5.74150064960317 8.27179526179807 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"331" "FBtr0075056" "FBgn0036815" "HipHop" "13.46" 617 "q2" 6.75947483998456 5.1969115642084 5.20822455442311 5.33393804351421 6.63793849822881 "T" "F" "F" "F" "F" "F" "F" "T" "T" "F" "F"
"1821" "FBtr0310034" "FBgn0031258" "CG4297" "13.46" 618 "q2" 7.12455398595846 6.31917903214 6.26396093638851 6.41802837830215 6.60991426618889 "T" "F" "F" "F" "F" "T" "F" "F" "F" "F" "F"
"1524" "FBtr0113430" "FBgn0052264" "CG32264" "13.49" 619 "q2" 8.38930629729472 6.76361330141363 6.98716476543482 7.6170438016139 7.96489578358917 "T" "F" "F" "F" "T" "T" "F" "F" "F" "F" "F"
"2153" "FBtr0340225" "FBgn0021761" "Nup154" "13.49" 620 "q2" 7.27332391623565 5.67989927064576 5.39834389701819 5.71490515412252 7.13959343973598 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1762" "FBtr0306236" "FBgn0039972" "CG17018" "13.52" 621 "q2" 8.08017942735165 6.92461335801538 6.74965656398787 6.95152669875608 7.92570036941023 "T" "F" "T" "F" "F" "F" "F" "F" "F" "T" "F"
"856" "FBtr0082515" "FBgn0037960" "mthl5" "13.52" 622 "q2" 7.04074664200672 6.00980991400848 5.38354291377498 6.57082989613351 6.56844666597341 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"913" "FBtr0083370" "FBgn0038463" "CG3534" "13.55" 623 "q2" 5.94403967611681 4.34936576718446 4.61143239930471 5.05976763145814 5.33945599070965 "T" "F" "F" "F" "F" "F" "F" "T" "F" "F" "F"
"1825" "FBtr0310268" "FBgn0002780" "mod" "13.57" 624 "q2" 7.09193589039037 5.37271610974123 6.78388965114981 7.04405645901144 6.34939390713353 "T" "F" "F" "F" "F" "F" "F" "T" "F" "F" "F"
"1845" "FBtr0330164" "FBgn0027865" "Tsp96F" "13.6" 625 "q2" 7.72689241242501 6.25632928649642 6.17350323572816 5.92394492154484 7.53960588256394 "T" "F" "F" "F" "F" "F" "F" "F" "T" "F" "F"
"1943" "FBtr0332990" "FBgn0261446" "CG13377" "13.6" 626 "q2" 4.14170262770696 3.70089648962375 3.07297975808786 3.6385815942822 4.76620216419535 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"104" "FBtr0071755" "FBgn0067102" "GlcT-1" "13.6" 627 "q2" 8.70672614856667 6.52789129029696 6.87091931705799 6.96243555533412 8.30919121139597 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1212" "FBtr0087532" "FBgn0033913" "CG8468" "13.63" 628 "q2" 9.04930349529787 7.74301442450073 6.77673783463936 6.50955037018415 8.52549539659692 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1688" "FBtr0303043" "FBgn0025631" "moody" "13.65" 629 "q2" 5.20836759381982 5.28451936634612 4.52928130528118 4.80509499847046 5.33000948955758 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1982" "FBtr0333454" "FBgn0028663" "VhaM9.7-b" "13.65" 630 "q2" 7.87415577205291 6.13533402955849 6.08798572517491 6.05779364451931 7.60978856580193 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"584" "FBtr0078713" "FBgn0046222" "CG1109" "13.66" 631 "q2" 5.81789609689905 4.80417536355438 5.18157873109285 5.11612722140745 5.82997010695146 "T" "F" "T" "F" "F" "F" "F" "F" "F" "F" "F"
"1287" "FBtr0088395" "FBgn0033475" "CG12129" "13.67" 632 "q2" 4.73095767409944 3.85027341592164 3.66567277661827 3.61611546128277 4.94348294660991 "T" "F" "F" "T" "F" "F" "F" "F" "T" "T" "F"
"632" "FBtr0079219" "FBgn0000052" "ade2" "13.69" 633 "q2" 6.31719500722292 5.91429481508987 5.70269479121756 5.70933331088426 5.9067556413182 "T" "F" "F" "F" "F" "F" "F" "F" "F" "T" "F"
"563" "FBtr0078464" "FBgn0037109" "MED1" "13.69" 634 "q2" 6.05352968329847 4.55423206614671 5.55921054734394 5.66908653638882 5.43279135794852 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"494" "FBtr0077391" "FBgn0031645" "CG3036" "13.72" 635 "q2" 8.08761828163984 6.92821917225041 7.45547527923475 7.05147403356879 7.51971001523027 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"2252" "FBtr0345101" "FBgn0266696" "CG45186" "13.73" 636 "q2" 8.32166333521468 6.62167808614458 5.64847106209347 5.4354800348391 7.8956451643713 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1167" "FBtr0086911" "FBgn0016697" "Prosalpha5" "13.73" 637 "q2" 6.66797175792612 5.52681188767228 5.83569118893973 5.210124194145 6.82060472824639 "T" "F" "T" "T" "F" "F" "F" "F" "F" "T" "F"
"483" "FBtr0077144" "FBgn0035600" "CG4769" "13.74" 638 "q2" 7.53634556753435 5.90583777195561 5.96897011836293 5.99044045897827 7.53848335417521 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"698" "FBtr0079994" "FBgn0019932" "SamDC" "13.74" 639 "q2" 7.6432433006871 5.4030178740217 5.562617137239 5.48843572148613 7.26273351596213 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"2158" "FBtr0340283" "FBgn0003701" "thr" "13.75" 640 "q2" 6.14807500665723 4.93518225268502 5.09594874122674 4.83731117515044 6.04894798192418 "T" "F" "F" "F" "F" "F" "F" "T" "T" "F" "F"
"1210" "FBtr0087498" "FBgn0010638" "Sec61beta" "13.75" 641 "q2" 7.86545810785543 6.71361572102386 6.34956163157222 6.19513282876491 7.86412840166155 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1022" "FBtr0084976" "FBgn0028833" "Dak1" "13.76" 642 "q2" 8.24735577537903 6.36605099817166 5.99853438803443 5.90967980844672 8.41685876162891 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1309" "FBtr0088587" "FBgn0262515" "VhaAC45" "13.77" 643 "q2" 6.94371893963133 5.28477542093756 6.80051282861528 7.03019976379348 6.63198393419462 "T" "F" "F" "F" "F" "F" "F" "F" "T" "T" "F"
"791" "FBtr0081442" "FBgn0032901" "sky" "13.77" 644 "q2" 8.05819520204063 6.78529259182842 7.06967259859876 6.25555172696028 7.40407683320904 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"796" "FBtr0081512" "FBgn0000370" "crc" "13.81" 645 "q2" 7.57648593394694 5.63119036271889 6.02108634258305 6.15728411394342 7.32235614779144 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1202" "FBtr0087382" "FBgn0034013" "unc-5" "13.81" 646 "q2" 8.78027344012434 6.57652741412379 6.32631599185601 6.57030789388993 8.29468595523574 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1910" "FBtr0332361" "FBgn0032010" "CG8086" "13.82" 647 "q2" 4.70168658174797 3.86728357141973 3.27824222778379 4.0123479655857 4.60140590708322 "T" "T" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1627" "FBtr0301616" "FBgn0086779" "step" "13.83" 648 "q2" 6.17254822528164 5.97990735717063 4.55823736651625 5.10362508449877 6.67427874472484 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1293" "FBtr0088438" "FBgn0022382" "Pka" "13.85" 649 "q2" 8.38945859558282 7.67911008759616 8.12926436854982 7.48217016226706 8.06253929395449 "T" "F" "F" "F" "F" "F" "F" "F" "T" "F" "F"
"1195" "FBtr0087278" "FBgn0053139" "Ranbp11" "13.86" 650 "q2" 6.06378414069661 4.49521388747903 5.11077968303122 5.47662639910919 5.6818690141319 "T" "F" "F" "F" "F" "F" "F" "T" "T" "F" "F"
"1040" "FBtr0085173" "FBgn0039509" "bigmax" "13.87" 651 "q2" 6.76658286512267 5.26734092242519 5.55956965778358 5.30769903136338 6.65046205535224 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1356" "FBtr0089096" "FBgn0051992" "gw" "13.88" 652 "q2" 5.41942696875922 5.81040649398356 5.38188736153985 5.00089077176292 6.60678932832847 "T" "F" "T" "F" "F" "F" "F" "F" "F" "F" "F"
"1923" "FBtr0332578" "FBgn0086443" "Aats-asn" "13.88" 653 "q2" 6.85480188443142 5.00740955055453 4.93561330359533 4.86332002662383 6.74762818665138 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"1515" "FBtr0113298" "FBgn0039563" "CG4951" "13.89" 654 "q2" 6.05066409102048 4.91549282470991 5.23231706593111 4.94517220380519 5.60224442192402 "T" "F" "T" "F" "F" "F" "F" "F" "F" "F" "F"
"124" "FBtr0072010" "FBgn0034853" "Ice1" "13.89" 655 "q2" 6.21555904540792 4.51965707712082 4.78031968094234 4.63609962361076 6.37704965634778 "T" "F" "T" "F" "F" "F" "F" "F" "F" "F" "F"
"1838" "FBtr0329931" "FBgn0011259" "Sema-1a" "13.91" 656 "q2" 6.65124172655061 4.89536328523315 4.32464830008221 4.08535361482869 6.64594303122125 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"2248" "FBtr0345005" "FBgn0035173" "CG13907" "13.92" 657 "q2" 6.60930787701931 5.25974938884129 4.49122247490243 5.62270876755265 6.36051955031486 "T" "F" "F" "F" "F" "T" "F" "F" "F" "F" "F"
"644" "FBtr0079288" "FBgn0031830" "CoVb" "13.94" 658 "q2" 5.81608578631111 4.60848100517191 5.05622286917061 5.2985534060254 5.41576811891393 "T" "F" "F" "F" "F" "F" "F" "T" "T" "F" "F"
"1017" "FBtr0084890" "FBgn0027508" "Tnks" "13.95" 659 "q2" 6.94503040271491 5.72046331880399 5.71432537150521 5.86593644344769 6.41367598174003 "T" "F" "F" "F" "F" "F" "F" "F" "T" "F" "F"
"1855" "FBtr0330396" "FBgn0010303" "hep" "13.96" 660 "q2" 5.19729955003816 3.95701600614655 3.80031064338746 3.89632346728114 5.28038291675389 "T" "F" "F" "F" "F" "F" "F" "F" "F" "T" "F"
"2120" "FBtr0339535" "FBgn0022985" "qkr58E-2" "13.98" 661 "q2" 5.63756162207522 4.58405667400802 4.92768760497122 4.65635155460952 5.70190447341494 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1757" "FBtr0305992" "FBgn0022959" "yps" "14" 662 "q2" 6.97994606817345 6.80026484977567 6.48650121358091 6.52457630403348 6.74698008738325 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"1394" "FBtr0089631" "FBgn0016034" "mael" "14" 663 "q2" 4.50112981790706 3.57728539097643 3.92545583500379 3.69759926790451 4.46463978441298 "T" "F" "T" "F" "F" "F" "F" "F" "F" "F" "F"
"2071" "FBtr0335503" "FBgn0032140" "CG13117" "14.02" 664 "q2" 7.60151608883736 6.03146541731682 5.36187419187574 5.2997758976019 7.27478598873008 "T" "F" "F" "T" "F" "F" "F" "F" "F" "F" "F"
"492" "FBtr0077267" "FBgn0031144" "CG1529" "14.03" 665 "q2" 6.10494336313652 4.2146103072615 4.394361055161 4.50335428827035 5.64190893014778 "T" "F" "T" "F" "F" "F" "F" "F" "F" "F" "F"
"2096" "FBtr0337051" "FBgn0037807" "CG6293" "14.04" 666 "q2" 7.18219725729632 5.10877885775359 4.51371579685915 5.4291798697052 6.6498319704939 "T" "F" "F" "F" "F" "T" "F" "F" "F" "F" "F"
"1360" "FBtr0089218" "FBgn0264607" "CaMKII" "14.04" 667 "q2" 5.32990907639434 4.83891088542959 4.73773131189946 4.44748274818155 5.63854451101298 "T" "F" "F" "F" "F" "F" "F" "F" "F" "T" "F"
"434" "FBtr0076339" "FBgn0027567" "CG8108" "14.04" 668 "q2" 6.76891398844585 5.4554891777124 5.65770455635976 5.803631039472 6.66717999821909 "T" "F" "T" "F" "F" "F" "F" "F" "F" "F" "F"
"572" "FBtr0078511" "FBgn0037156" "CG11523" "14.04" 669 "q2" 6.17875499469957 4.99652043022582 5.32405259242591 5.06952631744369 6.18362121878768 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"2315" "FBtr0346181" "FBgn0014455" "Ahcy13" "14.05" 670 "q2" 7.64763834479309 6.0677071449703 6.55765358048767 7.05226025015969 7.16253320716715 "T" "T" "F" "T" "F" "F" "F" "F" "F" "T" "F"
"2154" "FBtr0340226" "FBgn0015756" "RpL9" "14.06" 671 "q2" 6.82066075927104 6.18050750791601 8.15402031130555 7.7062970587027 6.05419878571315 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "T"
"158" "FBtr0072425" "FBgn0023181" "Orc4" "14.06" 672 "q2" 6.62488921723182 4.76152572489348 5.84960723118682 4.68523911931816 5.92491031365341 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"329" "FBtr0075042" "FBgn0036837" "CG18135" "14.07" 673 "q2" 8.67578360808059 7.20604214507165 6.46800014237247 6.97277740356572 8.20008748580727 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "F"
"416" "FBtr0076058" "FBgn0036239" "Pop2" "14.07" 674 "q2" 5.96868345653578 5.11425951816118 5.54881974925973 5.71675245337105 5.78694409674589 "T" "F" "T" "F" "F" "F" "F" "F" "F" "F" "F"
"2171" "FBtr0340533" "FBgn0013325" "RpL11" "14.07" 675 "q2" 7.60152978649866 6.62809329253138 8.42054529806083 8.17452272228078 6.66649222423592 "T" "F" "F" "F" "F" "F" "F" "F" "F" "F" "T"
